PARAM,VALUE,REGION,REGION2,DAYTYPE,EMISSION,FUEL,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2006
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2007
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2008
SpecifiedDemandProfile,0.016356,Simple,,,,SINKRES,,,23,,,,2009
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2000
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2001
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2002
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2003
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2004
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2005
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2006
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2007
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2008
SpecifiedDemandProfile,0.016857,Simple,,,,SINKRES,,,24,,,,2009
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2000
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2001
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2002
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2003
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2004
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2005
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2006
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2007
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2008
SpecifiedDemandProfile,0.011734,Simple,,,,SINKRES,,,25,,,,2009
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2000
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2001
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2002
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2003
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2004
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2005
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2006
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2007
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2008
SpecifiedDemandProfile,0.005445,Simple,,,,SINKRES,,,26,,,,2009
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2000
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2001
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2002
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2003
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2004
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2005
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2006
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2007
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2008
SpecifiedDemandProfile,0.004590,Simple,,,,SINKRES,,,27,,,,2009
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2000
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2001
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2002
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2003
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2004
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2005
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2006
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2007
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2008
SpecifiedDemandProfile,0.008520,Simple,,,,SINKRES,,,28,,,,2009
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2000
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2001
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2002
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2003
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2004
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2005
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2006
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2007
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2008
SpecifiedDemandProfile,0.009027,Simple,,,,SINKRES,,,29,,,,2009
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2000
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2001
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2002
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2003
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2004
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2005
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2006
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2007
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2008
SpecifiedDemandProfile,0.020580,Simple,,,,SINKRES,,,30,,,,2009
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2000
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2001
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2002
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2003
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2004
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2005
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2006
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2007
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2008
SpecifiedDemandProfile,0.034230,Simple,,,,SINKRES,,,31,,,,2009
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2000
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2001
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2002
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2003
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2004
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2005
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2006
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2007
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2008
SpecifiedDemandProfile,0.043949,Simple,,,,SINKRES,,,32,,,,2009
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2000
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2001
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2002
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2003
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2004
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2005
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2006
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2007
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2008
SpecifiedDemandProfile,0.032790,Simple,,,,SINKRES,,,33,,,,2009
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2000
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2001
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2002
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2003
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2004
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2005
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2006
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2007
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2008
SpecifiedDemandProfile,0.021896,Simple,,,,SINKRES,,,34,,,,2009
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2000
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2001
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2002
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2003
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2004
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2005
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2006
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2007
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2008
SpecifiedDemandProfile,0.017718,Simple,,,,SINKRES,,,35,,,,2009
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2000
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2001
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2002
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2003
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2004
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2005
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2006
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2007
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2008
SpecifiedDemandProfile,0.014940,Simple,,,,SINKRES,,,36,,,,2009
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2000
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2001
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2002
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2003
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2004
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2005
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2006
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2007
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2008
SpecifiedDemandProfile,0.018223,Simple,,,,SINKRES,,,37,,,,2009
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2000
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2001
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2002
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2003
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2004
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2005
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2006
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2007
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2008
SpecifiedDemandProfile,0.016042,Simple,,,,SINKRES,,,38,,,,2009
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2000
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2001
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2002
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2003
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2004
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2005
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2006
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2007
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2008
SpecifiedDemandProfile,0.017685,Simple,,,,SINKRES,,,39,,,,2009
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2000
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2001
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2002
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2003
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2004
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2005
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2006
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2007
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2008
SpecifiedDemandProfile,0.021457,Simple,,,,SINKRES,,,40,,,,2009
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2000
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2001
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2002
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2003
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2004
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2005
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2006
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2007
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2008
SpecifiedDemandProfile,0.023996,Simple,,,,SINKRES,,,41,,,,2009
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2000
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2001
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2002
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2003
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2004
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2005
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2006
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2007
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2008
SpecifiedDemandProfile,0.021621,Simple,,,,SINKRES,,,42,,,,2009
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2000
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2001
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2002
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2003
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2004
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2005
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2006
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2007
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2008
SpecifiedDemandProfile,0.022031,Simple,,,,SINKRES,,,43,,,,2009
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2000
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2001
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2002
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2003
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2004
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2005
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2006
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2007
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2008
SpecifiedDemandProfile,0.022551,Simple,,,,SINKRES,,,44,,,,2009
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2000
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2001
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2002
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2003
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2004
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2005
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2006
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2007
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2008
SpecifiedDemandProfile,0.018525,Simple,,,,SINKRES,,,45,,,,2009
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2000
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2001
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2002
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2003
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2004
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2005
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2006
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2007
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2008
SpecifiedDemandProfile,0.018485,Simple,,,,SINKRES,,,46,,,,2009
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2000
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2001
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2002
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2003
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2004
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2005
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2006
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2007
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2008
SpecifiedDemandProfile,0.013708,Simple,,,,SINKRES,,,47,,,,2009
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2000
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2001
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2002
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2003
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2004
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2005
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2006
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2007
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2008
SpecifiedDemandProfile,0.013252,Simple,,,,SINKRES,,,48,,,,2009
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2000
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2001
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2002
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2003
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2004
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2005
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2006
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2007
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2008
SpecifiedDemandProfile,0.005073,Simple,,,,SINKOFFICE,,,1,,,,2009
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2000
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2001
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2002
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2003
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2004
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2005
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2006
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2007
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2008
SpecifiedDemandProfile,0.005167,Simple,,,,SINKOFFICE,,,2,,,,2009
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2000
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2001
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2002
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2003
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2004
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2005
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2006
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2007
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2008
SpecifiedDemandProfile,0.005351,Simple,,,,SINKOFFICE,,,3,,,,2009
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2000
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2001
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2002
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2003
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2004
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2005
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2006
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2007
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2008
SpecifiedDemandProfile,0.005507,Simple,,,,SINKOFFICE,,,4,,,,2009
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2000
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2001
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2002
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2003
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2004
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2005
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2006
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2007
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2008
SpecifiedDemandProfile,0.005549,Simple,,,,SINKOFFICE,,,5,,,,2009
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2000
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2001
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2002
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2003
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2004
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2005
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2006
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2007
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2008
SpecifiedDemandProfile,0.005574,Simple,,,,SINKOFFICE,,,6,,,,2009
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2000
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2001
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2002
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2003
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2004
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2005
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2006
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2007
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2008
SpecifiedDemandProfile,0.005221,Simple,,,,SINKOFFICE,,,7,,,,2009
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2000
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2001
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2002
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2003
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2004
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2005
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2006
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2007
SpecifiedDemandProfile,0.004369,Simple,,,,SINKOFFICE,,,8,,,,2008
